
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
8444412840384;RS;RIO GRANDE;Lagoa;RUA VISCONDE DO RIO BRANCO, N. 1381, CS 02;71589.54;134000;4658;Nao;Casa, 46.12 de área total, 52.12 de área privativa, 131.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412840384
10178537;RS;RIO GRANDE;CENTRO;RUA LUIZ LOREA, N. 579;188594.62;340000;4454;Nao;Casa, 0.00 de área total, 136.71 de área privativa, 132.70 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10178537
1444402332825;RS;RIO GRANDE;CENTRO;RUA JOAO ALFREDO, N. 440,;288050.21;510000;4352;Nao;Casa, 0.00 de área total, 226.50 de área privativa, 186.93 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402332825
8555525710488;RS;RIO GRANDE;VILA SAO MIGUEL;ESTRADA ROBERTO SOCOOWSKI, N. 757, UN RES 74 QD B;134784.21;223000;3956;Nao;Casa, 68.37 de área total, 54.46 de área privativa, 108.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525710488
1444415009203;RS;RIO GRANDE;CIDADE NOVA;RUA TIRADENTES, N. 486, Apto 102,;123366.97;196000;3706;Nao;Apartamento, 0.00 de área total, 66.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415009203
1444409820370;RS;RIO GRANDE;CASSINO;RUA DOUTOR VAZ DIAS JUNIOR, N. 456;444000;444000;0;Nao;Casa, 0.00 de área total, 111.18 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409820370
10297326;RS;RIO GRANDE;QUINTA;Rua C (Sítio Sta Cruz), N. 98C, Qd 09, lt 98C;195000;55000;0;Nao;Gleba, 0.00 de área total, 0.00 de área privativa, 750.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10297326
8444425654681;RS;ROCA SALES;CENTRO;ESTRADA GERAL SETE DE SETEMBRO, N. 837, CS 03 LT 03 QD 213;99852.19;168500;4075;Nao;Casa, 49.92 de área total, 49.92 de área privativa, 117.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425654681
10212078;RS;ROLADOR;CENTRO;AV JOÃO BATISTA, N. SN, QD 09;207084.75;357000;4200;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 1824.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10212078
8192500326586;RS;SALVADOR DO SUL;BELA VISTA;RUA BELA VISTA, N. 229,;94623.28;155000;3896;Nao;Casa, 52.50 de área total, 52.50 de área privativa, 336.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8192500326586
1444405970083;RS;SANANDUVA;COHASA;RUA ZILDO ZENI, N. 269, QD 01 LT13;637314.3;1000000;3627;Nao;Casa, 270.70 de área total, 270.70 de área privativa, 306.30 de área do terreno,  4 qto(s), a.serv, WC, 2 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405970083
8444403033862;RS;SANT' ANA DO LIVRAMENTO;JARDIM RESIDENCIAL;RUA ALVIM OLIVEIRA TORRES, N. 231, QD 59 LT 04;85000;85000;0;Nao;Casa, 0.00 de área total, 37.80 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403033862
8444405569387;RS;SANT' ANA DO LIVRAMENTO;MORADA DA COLINA;RUA PADRE ANTONIO AVILA CAPILHEIRA, N. 767, LT 22 QD 45;112000;112000;0;Nao;Casa, 47.50 de área total, 47.50 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405569387
10150725;RS;SANTA CRUZ DO SUL;COUNTRY;TRAVESSA DONA LEOPOLDINA, LT 05;1211662.14;2351000;4847;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 20000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10150725
10215733;RS;SANTA CRUZ DO SUL;JARDIM EUROPA;ACESSO GRASSEL, N. 00;459439.87;801000;4265;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 956.89 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10215733
10215738;RS;SANTA CRUZ DO SUL;JARDIM EUROPA;ACESSO GRASSEL, N. 00, QD A, LT 01;331024.99;577118;4265;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 1043.71 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10215738
10211723;RS;SANTA CRUZ DO SUL;VARZEA;RUA IRMAO EMILIO, N. SN;1011640.92;1744000;4200;Nao;Gleba Urbana, 0.00 de área total, 0.00 de área privativa, 95000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10211723
1177700140018;RS;SANTA CRUZ DO SUL;COUNTRY;AVENIDA PORTAL DE VILLE, N. 469, LT 03 QD E;1860000;1860000;0;Nao;Casa, 0.00 de área total, 274.63 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1177700140018
8444422415228;RS;SANTA CRUZ DO SUL;ANA NERY;RUA IRMAO SEBASTIAO, N. 155, Apto 217, BL E;186000;186000;0;Nao;Apartamento, 53.79 de área total, 43.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422415228
8555524258310;RS;SANTA CRUZ DO SUL;PEDREIRA;RUA DA PEDREIRA, N. 1505, CS 292;220000;220000;0;Nao;Casa, 43.14 de área total, 43.14 de área privativa, 95.00 de área do terreno,  1 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524258310
8444436198186;RS;SANTA CRUZ DO SUL;JOAO ALVES;RUA 26, N. SN, LT 03 QD 39;254679.4;235328;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436198186
10150841;RS;SANTA MARIA;CENTRO;RUA DOUTOR BOZANO, N. 1263, SL 311;82231.29;170000;5163;Nao;Sala, 0.00 de área total, 22.38 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10150841
10171503;RS;SANTA MARIA;CENTRO;RUA DOUTOR ALBERTO PASQUALINI, N. 25, SL 701;272965.91;550000;5037;Nao;Sala, 0.00 de área total, 214.68 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10171503
1444407614446;RS;SANTA MARIA;CENTRO;RUA MARECHAL FLORIANO PEIXOTO, N. 1303, Apto 601,;457619.32;825000;4454;Nao;Apartamento, 0.00 de área total, 250.87 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407614446
10214866;RS;SANTA MARIA;DOM ANTONIO REIS;RUA LAGOA VERMELHA, N. 460, QD 43, LT 15;298263.09;520000;4265;Nao;Casa, 0.00 de área total, 120.38 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214866
1555501469014;RS;SANTA MARIA;ITARARE;RUA OTAVIO ROCHA, N. 434,;172552.85;285000;3946;Nao;Casa, 154.21 de área total, 154.21 de área privativa, 275.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555501469014
1444407580029;RS;SANTA MARIA;SANTA MARIA;RUA CORONEL ERNESTO BECKER, N. 2013, Apto 01,;195735.15;315000;3787;Nao;Apartamento, 179.58 de área total, 162.70 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407580029
8223100354322;RS;SANTA MARIA;PINHEIRO MACHADO;RUA RIO DE JANEIRO, N. 392, LT 48;135326.01;215000;3706;Nao;Casa, 103.81 de área total, 88.98 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8223100354322
1050100003739;RS;SANTA MARIA;PRESIDENTE JOAO GOULART;RUA JAGUARI, N. 65, LT 07;200754;315000;3627;Nao;Casa, 158.94 de área total, 158.94 de área privativa, 313.50 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1050100003739
1444414699737;RS;SANTA MARIA;BOI MORTO;R FRANCISCO FAGUNDES DA CUNHA, N. 70, CS 22;242179.43;380000;3627;Nao;Casa, 104.33 de área total, 101.86 de área privativa, 105.68 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414699737
10136730;RS;SANTA MARIA;NOAL;Rua Samuel Kruschim, N. 200;1590000;1590000;0;Nao;Loja, 0.00 de área total, 549.60 de área privativa, 720.00 de área do terreno,  1 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10136730
8444423179412;RS;SANTO ANGELO;PARAISO;RUA ERVIN YANKE, N. 0, LT 653, QD 120;41941.74;76000;4482;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 591.05 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423179412
1444420120540;RS;SANTO ANGELO;CENTRO;AVENIDA BRASIL, N. 453,;257164.12;403512.24;3627;Nao;Casa, 0.00 de área total, 248.60 de área privativa, 364.96 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420120540
1444411608552;RS;SANTO ANGELO;CASTELARIM;RUA DAVID CANABARRO, N. 439, Apto 401,;238992.86;375000;3627;Nao;Apartamento, 152.97 de área total, 130.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411608552
8444425519164;RS;SANTO ANTONIO DA PATRULHA;CENTRO;RUA PREFEITO ONILDO RAFAELLI DE SOUZA, N. 23, LT 44, QD 04,;100000;100000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425519164
8444413973671;RS;SAO JERONIMO;FATIMA;RUA IVO JOSÉ DE BARCELOS, N. 786, CS 04 PARTE LT 12 QD 154;150669.54;246069.63;3877;Nao;Casa, 92.17 de área total, 55.80 de área privativa, 109.37 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413973671
1444409984526;RS;SAO JERONIMO;QUININHO;RUA  ASTROGILDO DO NASCIMENTO, N. 124, LT 69 QD 229;268000;268000;0;Nao;Casa, 126.00 de área total, 69.08 de área privativa, 240.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409984526
1444412914037;RS;SAO JOSE DO OURO;CENTRO;AVENIDA MARECHAL FLORIANO, N. 332, SL 02;213500.29;335000;3627;Nao;Sala, 74.55 de área total, 74.55 de área privativa, 0.00 de área do terreno, WC, 1 sala(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412914037
8444411798422;RS;SAO LEOPOLDO;FEITORIA;RUA APARICIO BRITTO, N. SN, Apto 102, BL 12-B;47001.97;110000;5728;Nao;Apartamento, 0.00 de área total, 34.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411798422
8444412311217;RS;SAO LEOPOLDO;SAO MIGUEL;AVENIDA DOM JOAO BECKER, N. 1598, Apto 104, BL 02;75210.24;154000;5117;Nao;Apartamento, 44.17 de área total, 40.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412311217
8555507887401;RS;SAO LEOPOLDO;PINHEIRO;AVENIDA IMPERATRIZ LEOPOLDINA, N. 2500, Apto 517, BLOCO 5;83111.39;165000;4963;Nao;Apartamento, 48.02 de área total, 44.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507887401
8787712361301;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 503, BL 35;89126.03;175000;4908;Nao;Apartamento, 81.29 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712361301
8444401647901;RS;SAO LEOPOLDO;FEITORIA;AVENIDA FEITORIA, N. S/N, Apto 102, BL 03-A;57406.95;110000;4782;Nao;Apartamento, 0.00 de área total, 42.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401647901
8787705238338;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 401, BL 26 QD 2918 ZN 20 SETOR B;91389.55;170000;4625;Nao;Apartamento, 81.29 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705238338
1444408662576;RS;SAO LEOPOLDO;CAMPINA;RUA OITO, N. SN, LT 06 QD 2453;157097.97;290000;4583;Nao;Casa, 0.00 de área total, 133.12 de área privativa, 240.75 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408662576
8787706291925;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 303, BL 27;79100.23;145196.85;4553;Nao;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706291925
8444416274723;RS;SAO LEOPOLDO;SAO MIGUEL;RUA OSVALDO ARANHA, N. 1571A, Apto 404, BL 03D1;72317.27;131800;4514;Nao;Apartamento, 44.20 de área total, 40.07 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416274723
8444415769583;RS;SAO LEOPOLDO;FEITORIA;RUA APARICIO BRITTO, N. 1655, Apto 104, TERREO;26962;49000;4498;Nao;Apartamento, 0.00 de área total, 38.79 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415769583
8787702254677;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 502, BL 14;95704.02;170000;4371;Nao;Apartamento, 81.28 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702254677
8787706307457;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 203, BL 29;90711.41;157000;4223;Nao;Apartamento, 81.29 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706307457
8787707111190;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 201, BL 33 QD 2918;74726.23;129000;4208;Nao;Apartamento, 81.29 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707111190
8444436691974;RS;SAO LEOPOLDO;CAMPINA;RUA WALDEMIRO DA SILVA, N. 420, Apto 11, BL J, QD 1951,;85477.6;146000;4146;Nao;Apartamento, 43.26 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436691974
8787717901924;RS;SAO LEOPOLDO;CAMPINA;RUA FARRAPOS, N. 42, Apto 209, TORRE 03 VG 44;86648.52;148000;4146;Nao;Apartamento, 62.48 de área total, 54.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717901924
8555521805662;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA TOME DE SOUZA, N. 36, Apto 32, BL 03,  QD SN, ZN 20, ST B,;90746.77;155000;4146;Nao;Apartamento, 52.44 de área total, 42.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521805662
8787712147105;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA RICARDO JOAO MERKER, N. 44, Apto 504, QD 2918 BL 42;81964.82;140000;4146;Nao;Apartamento, 81.32 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712147105
8787716451615;RS;SAO LEOPOLDO;SANTOS DUMONT;AVENIDA LIONS SCHARLAU, N. 131, Apto 301, BL 17, LT SN, QD 2918A, ZN 20, VAGA 20;87819.45;150000;4146;Nao;Apartamento, 82.75 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716451615
8787716830209;RS;SAO LEOPOLDO;SANTOS DUMONT;AVENIDA LIONS SCHARLAU, N. 131, Apto 102, BL 21, VAGA 166 DESCOBERTA;90746.77;155000;4146;Nao;Apartamento, 82.74 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716830209
8787706928680;RS;SAO LEOPOLDO;SANTO ANDRE;RUA CORONEL BORDINI, N. 1151, Apto 204, BL 05 VG 72;100741.08;170000;4075;Nao;Apartamento, 89.92 de área total, 40.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706928680
8555516939397;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA TOME DE SOUZA, N. 36, Apto 23, BL 13;92444.76;156000;4075;Nao;Apartamento, 64.01 de área total, 51.92 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516939397
8051100528625;RS;SAO LEOPOLDO;SAO MIGUEL;AV TOMAZ EDISON, N. 3900-A, Apto 401, BL 02;73583.88;123000;4018;Nao;Apartamento, 62.98 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8051100528625
8787707238920;RS;SAO LEOPOLDO;CAMPESTRE;RUA SAO VALENTIM, N. 77, RUA 11 UNIDADE 03;123904.77;205000;3956;Nao;Casa, 39.27 de área total, 39.27 de área privativa, 298.21 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707238920
8555526126518;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA TOME DE SOUZA, N. 100, Apto 104, BL 12;123904.77;205000;3956;Nao;Apartamento, 138.61 de área total, 101.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526126518
1444417502560;RS;SAO LEOPOLDO;RIO DOS SINOS;RUA ALBINO KEMPF, N. 272, Apto 701, BLOCO 1;186414.43;300000;3787;Nao;Apartamento, 89.18 de área total, 72.22 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417502560
10222635;RS;SAO LEOPOLDO;FEITORIA;AVENIDA ALBINO TIMM, N. 00, QD 2064, LT 01;174052.1;273102.45;3627;Nao;Casa, 0.00 de área total, 85.00 de área privativa, 200.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10222635
1600000072188;RS;SAO LEOPOLDO;CENTRO;RUA SAO PAULO, N. 531, Apto 1901, QD 6A ST B BOX 29 E 34 BOX 72 BOX 73;1070688.02;1680000;3627;Nao;Apartamento, 367.26 de área total, 245.80 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000072188
10285646;RS;SAO LEOPOLDO;SCHARLAU;RUA IPIRANGA, N. 234, QD O, LT 05-11;945774.42;1484000;3627;Nao;Galpão, 0.00 de área total, 861.59 de área privativa, 780.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10285646
1444407535228;RS;SAO LEOPOLDO;SCHARLAU;RUA ALAGOAS, N. 269, LT 01, QD 983;207127.15;325000;3627;Nao;Casa, 95.16 de área total, 95.16 de área privativa, 166.87 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407535228
1444405139775;RS;SAO LEOPOLDO;SANTOS DUMONT;RUA SAO SIMAO, N. 178, LT 18 QD 286;363269.15;570000;3627;Nao;Casa, 300.00 de área total, 300.00 de área privativa, 300.00 de área do terreno, WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405139775
8444416157450;RS;SAO LEOPOLDO;CAMPESTRE;RUA EDGAR EMILIO SCHERER, N. 115, LT23 QD 1432;103111.46;146000;2938;Nao;Casa, 0.00 de área total, 37.01 de área privativa, 192.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416157450
8444433652773;RS;SAO LEOPOLDO;CENTRO;RUA SANTO ANTONIO, N. 973, Apto 304,;185000;185000;0;Nao;Apartamento, 54.79 de área total, 47.42 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433652773
8555535477921;RS;SAO LEOPOLDO;SAO MIGUEL;AVENIDA TOMAZ EDSON, N. 3500, Apto 402, BL 01;200000;200000;0;Nao;Apartamento, 112.72 de área total, 55.34 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535477921
8787711552499;RS;SAO LEOPOLDO;FEITORIA;RUA ANGOLA, N. 110, Apto 305, TORRE A;160087.71;155000;0;Nao;Apartamento, 62.91 de área total, 44.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711552499
